719	hoy
919	 el
1319	 10
1920	 incubator
2720	 va
2879	 a
3200	 cubrir
4200	 la
4359	 idea
719	__EVENT__
4590	

4600	de
5279	 ejemplos
5960	 Mostrar
6399	 ejemplos
7319	 sobre
8200	 un
4600	__EVENT__
8310	

8320	conjunto
8679	 de
8800	 prácticas
9360	 sobre
9800	 git
10480	 que
8320	__EVENT__
10669	

10679	estamos
10960	 tratando
11440	 de
12440	 acordar
13360	 en
13920	 la
10679	__EVENT__
14070	

14080	organización
14559	 en
14759	 tu
14960	 degis
15320	 donde
15559	 yo
14080	__EVENT__
15709	

15719	trabajo
16600	 eh
17600	 estas
18039	 prácticas
18640	 Se
18840	 podrían
15719	__EVENT__
19310	

19320	resumir
19960	 en
20119	 dos
20320	 puntos
21160	 uno
21439	 es
21600	 la
21680	 idea
21960	 de
19320	__EVENT__
23509	

23519	que
24519	 cada
24840	 comit
25519	 en
23519	__EVENT__
27870	

27880	eh
28880	 en
29039	 un
29199	 repositorio
29679	 o
29759	 sea
30039	 acada
30199	 comit
27880	__EVENT__
30509	

30519	que
30599	 uno
30800	 comparte
31119	 eh
32119	 con
32399	 otros
32759	 colegas
30519	__EVENT__
33670	

33680	debería
34079	 estar
34239	 eh
35000	 relacionado
35719	 debería
33680	__EVENT__
36069	

36079	contener
36399	 cambios
36680	 que
36760	 están
37000	 relacionados
36079	__EVENT__
37430	

37440	entre
37640	 sí
38360	 eso
38719	 aplica
39120	 específicamente
39760	 a
37440	__EVENT__
40069	

40079	comits
40800	 compartidos
41360	 cuando
41600	 uno
41760	 trabaja
40079	__EVENT__
42110	

42120	localmente
42600	 antes
43600	 de
43760	 compartir
44399	 esos
42120	__EVENT__
44670	

44680	cambios
45520	 con
45680	 la
45960	 gente
46360	 uno
46640	 tiene
46920	 muchísima
44680	__EVENT__
47310	

47320	más
47440	 libertad
47760	 de
47879	 hacer
48039	 efectivamente
48520	 lo
47320	__EVENT__
48590	

48600	que
48719	 quiera
48879	 y
48960	 puede
49199	 reescribir
49719	 la
48600	__EVENT__
50029	

50039	historia
51039	 y
51360	 la
51520	 segunda
52000	 de
52199	 las
52359	 prácticas
50039	__EVENT__
52790	

52800	que
52920	 resume
53239	 todo
53440	 es
53559	 la
53680	 idea
54000	 de
54280	 que
55280	 de
52800	__EVENT__
55470	

55480	vuelta
55760	 los
55879	 comits
56359	 que
56480	 son
56680	 compartidos
55480	__EVENT__
57670	

57680	e
58680	 no
58879	 deberían
59280	 ser
59440	 cambiados
60000	 O
60079	 sea
60280	 la
57680	__EVENT__
60349	

60359	historia
60680	 de
60840	 un
60960	 repositorio
61640	 que
61840	 ya
62000	 ha
60359	__EVENT__
62150	

62160	sido
62359	 compartido
62719	 eh
63399	 debería
63920	 permanecer
64239	 eh
62160	__EVENT__
64869	

64879	Y
65080	 no
65239	 ser
65479	 reescrita
66240	 porque
66520	 si
66760	 no
66920	 genera
64879	__EVENT__
67310	

67320	un
67400	 montón
67640	 de
67840	 dolores
68200	 de
68520	 cabeza
69520	 más
67320	__EVENT__
69749	

69759	detalladamente
70360	 eh
71119	 las
71280	 prácticas
71759	 en
71960	 las
69759	__EVENT__
72109	

72119	que
72680	 hasta
73000	 este
73200	 momento
73720	 estamos
74560	 Este
74840	 es
72119	__EVENT__
74910	

74920	un
75000	 proceso
75320	 eh
76240	 Dinámico
76759	 en
76880	 el
77000	 que
77159	 estamos
74920	__EVENT__
77350	

77360	ahora
77560	 eh
78119	 todavía
78479	 no
78600	 no
78799	 acordamos
79280	 en
79720	 en
77360	__EVENT__
79830	

79840	las
80000	 prácticas
80439	 Pero
80560	 esto
80720	 es
80960	 está
81159	 en
79840	__EVENT__
81310	

81320	estado
81720	 borrador
82280	 y
82479	 lo
82560	 que
82680	 tenemos
83000	 hasta
81320	__EVENT__
83190	

83200	el
83320	 momento
83520	 son
83759	 esta
84079	 ocho
84320	 estas
84560	 ocho
83200	__EVENT__
84749	

84759	prácticas
85159	 sobre
85680	 eh
86280	 de
86400	 vuelta
86720	 que
86880	 aplican
84759	__EVENT__
87270	

87280	a
87520	 cambios
87840	 que
87920	 han
88079	 sido
88360	 compartidos
88880	 eh
89520	 la
87280	__EVENT__
89950	

89960	primera
90640	 es
90840	 la
90920	 idea
91200	 de
91680	 que
92680	 nuevamente
93560	 los
89960	__EVENT__
93710	

93720	cambios
94000	 que
94079	 uno
94320	 comparte
94840	 deben
93720	__EVENT__
95990	

96000	estar
97000	 los
97159	 cambios
97479	 que
97560	 están
97720	 en
97920	 un
98079	 comit
96000	__EVENT__
98550	

98560	compartido
99000	 deberían
99399	 estar
99640	 íntimamente
98560	__EVENT__
100149	

100159	relacionados
100159	__EVENT__
101710	

101720	eh
102720	 hacer
103079	 comits
103560	 que
103640	 sean
104000	 pequeños
104799	 hacer
101720	__EVENT__
104950	

104960	comits
105439	 frecuentemente
106320	 como
106479	 para
107360	 evitar
108079	 o
104960	__EVENT__
108389	

108399	minimizar
109159	 los
110040	 las
110240	 chances
110560	 de
110680	 conflictos
108399	__EVENT__
111109	

111119	entre
111119	__EVENT__
114469	

114479	comits
115479	 cada
115960	 comit
116360	 Debería
114479	__EVENT__
117270	

117280	ser
118280	 cada
118600	 comit
119079	 en
119119	 realidad
120000	 digamos
117280	__EVENT__
120310	

120320	Cuando
120479	 uno
120640	 hace
121039	 un
121119	 trabajo
120320	__EVENT__
122350	

122360	e
123520	 eh
124560	 específico
125560	 quizás
125840	 pueda
126119	 tener
122360	__EVENT__
126310	

126320	varios
126600	 pequeños
126920	 comits
127360	 pero
127479	 todos
126320	__EVENT__
127870	

127880	apuntan
128319	 a
128479	 completar
129000	 un
129160	 trabajo
129399	 eh
130119	 Y
130280	 si
127880	__EVENT__
130389	

130399	ese
130640	 trabajo
130920	 no
131000	 está
131200	 completo
131560	 todavía
131920	 no
130399	__EVENT__
132030	

132040	está
132200	 listo
132400	 entonces
132720	 la
132800	 idea
133000	 de
133160	 que
132040	__EVENT__
133710	

133720	cuando
134000	 uno
134840	 somete
135280	 una
135360	 solicitud
135760	 de
133720	__EVENT__
135869	

135879	fusión
136400	 para
137120	 ser
137400	 revisada
138200	 el
138400	 trabajo
135879	__EVENT__
138710	

138720	debería
139200	 estar
139400	 completo
138720	__EVENT__
140430	

140440	e
141440	 punto
141720	 cuatro
142200	 que
142760	 uno
143080	 debería
144080	 haber
