1199	today
1520	 the
1680	 ds
2000	 in
2080	 guido
2480	 continues
3120	 with
3360	 a
1199	__EVENT__
3510	

3520	series
3520	__EVENT__
4230	

4240	about
5279	 um
5839	 creating
6399	 and
6560	 publishing
4240	__EVENT__
7269	

7279	interactive
7759	 applications
8400	 with
8639	 r
9040	 in
7279	__EVENT__
9190	

9200	particular
9679	 with
9840	 shiny
9200	__EVENT__
10950	

10960	and
11120	 today
11519	 i
11679	 wanted
11920	 to
12160	 talk
12480	 about
13280	 the
10960	__EVENT__
13509	

13519	basic
13519	__EVENT__
14310	

14320	ui
15679	 and
16080	 a
16160	 little
16400	 bit
16480	 of
16640	 reactivity
17440	 just
17760	 a
14320	__EVENT__
17910	

17920	tiny
18400	 bit
17920	__EVENT__
18790	

18800	uh
19439	 to
19680	 introduce
20080	 what
20240	 we're
20480	 going
20560	 to
20640	 be
18800	__EVENT__
20710	

20720	talking
21039	 about
21680	 next
22000	 meet
22240	 up
20720	__EVENT__
23029	

23039	and
23600	 we
23840	 have
24080	 already
25039	 played
25519	 a
25599	 little
25840	 bit
23039	__EVENT__
26150	

26160	with
26160	__EVENT__
26910	

26920	a
27920	 basic
28560	 shiny
28880	 application
26920	__EVENT__
29669	

29679	but
29920	 we
30080	 haven't
30400	 gonna
30720	 really
31840	 um
29679	__EVENT__
33190	

33200	explore
34079	 the
34399	 structure
34960	 of
35120	 a
35200	 shiny
35520	 app
36000	 and
33200	__EVENT__
36229	

36239	you
36399	 know
36480	 the
36640	 patterns
37040	 that
37200	 we
37280	 can
37520	 see
37840	 in
36239	__EVENT__
37910	

37920	the
38160	 code
37920	__EVENT__
38630	

38640	so
38879	 the
38960	 focus
39280	 of
39440	 today
39920	 is
40079	 to
40239	 try
40719	 you
40800	 know
38640	__EVENT__
41030	

41040	now
41440	 move
41680	 a
41760	 little
41920	 bit
41040	__EVENT__
42310	

42320	uh
42640	 like
43280	 go
43520	 more
43760	 to
43920	 them
44960	 to
45120	 the
45280	 code
45680	 and
42320	__EVENT__
45830	

45840	see
46079	 what's
46320	 going
46559	 on
46879	 and
46960	 try
47120	 to
47200	 identify
45840	__EVENT__
47670	

47680	some
47920	 patterns
48239	 that
48320	 we
48480	 can
48719	 use
47680	__EVENT__
49510	

49520	to
50079	 um
51280	 to
51520	 build
51760	 on
51920	 those
52239	 and
52399	 to
52559	 be
52640	 able
49520	__EVENT__
52790	

52800	to
53199	 predict
