1199	welcome
1839	 again
2159	 to
2320	 the
2399	 ds
2720	 incubator
3360	 we
3760	 are
1199	__EVENT__
3990	

4000	still
4240	 on
4319	 the
4400	 series
4799	 about
5440	 cloud
4000	__EVENT__
5829	

5839	computing
6640	 and
6879	 today
7200	 we
7279	 are
7440	 going
7520	 to
7600	 be
5839	__EVENT__
7990	

8000	talking
8320	 about
8639	 more
8880	 ways
9360	 to
9519	 move
9760	 data
8000	__EVENT__
10070	

10080	last
10320	 time
10480	 we
10639	 talked
10880	 about
11040	 moving
11360	 data
11840	 in
10080	__EVENT__
11990	

12000	a
12080	 kind
12240	 of
12559	 special
13040	 way
13360	 with
13599	 the
12000	__EVENT__
14390	

14400	basically
15200	 using
15599	 github
16080	 as
16240	 an
16400	 interface
14400	__EVENT__
16870	

16880	like
17039	 moving
17279	 data
17600	 from
16880	__EVENT__
18550	

18560	from
18880	 you
19039	 know
19199	 whatever
19680	 you
19920	 have
20240	 either
18560	__EVENT__
20870	

20880	the
21039	 server
21520	 itself
22160	 or
22480	 a
22640	 container
23279	 running
20880	__EVENT__
23590	

23600	inside
23920	 that
24080	 server
24560	 and
24720	 then
24880	 you
24960	 know
23600	__EVENT__
25109	

25119	moving
25439	 it
25519	 to
25680	 github
26160	 and
26240	 then
26400	 from
26560	 there
25119	__EVENT__
26790	

26800	you
26960	 can
27039	 move
27279	 it
27359	 to
27519	 your
27599	 local
27920	 computer
26800	__EVENT__
28470	

28480	so
28720	 using
28960	 github
29359	 as
29519	 an
29679	 intermediary
30640	 and
30800	 i
28480	__EVENT__
30950	

30960	advertise
31599	 the
31840	 gh
32399	 cli
33360	 the
33600	 gh
34000	 command
34320	 line
30960	__EVENT__
34630	

34640	interface
35360	 because
35600	 i
35760	 use
35920	 it
36000	 a
36079	 lot
36320	 and
36399	 i
34640	__EVENT__
36470	

36480	think
36640	 it's
36800	 awesome
36480	__EVENT__
37670	

37680	as
37920	 a
38000	 way
38239	 to
38320	 move
38559	 data
39040	 to
39200	 github
39600	 very
37680	__EVENT__
39990	

40000	easily
40640	 with
40960	 github
41360	 releases
42160	 but
42320	 today
40000	__EVENT__
42790	

42800	we're
42960	 going
43040	 to
43120	 be
43280	 talking
43520	 about
43760	 actually
42800	__EVENT__
44069	

44079	more
44320	 common
44640	 ways
45039	 to
45200	 move
45440	 data
45760	 around
46160	 and
44079	__EVENT__
46229	

46239	more
46399	 kind
46480	 of
46719	 straightforward
46239	__EVENT__
48229	

48239	the
48800	 first
49120	 idea
49600	 is
49760	 the
50000	 simplest
50480	 is
50559	 the
48239	__EVENT__
50630	

50640	idea
50879	 of
51039	 moving
51360	 data
51680	 from
51920	 your
52160	 computer
50640	__EVENT__
53189	

53199	to
53840	 a
53199	__EVENT__
54709	

54719	server
55360	 to
55520	 a
55600	 remote
55920	 computer
54719	__EVENT__
57189	

57199	in
57280	 this
57440	 case
57680	 it's
57760	 going
57920	 to
58000	 be
58320	 a
58559	 digital
57199	__EVENT__
59029	

59039	ocean
59600	 droplet
60079	 on
60239	 the
60320	 cloud
60800	 it
60879	 could
61039	 be
59039	__EVENT__
61189	

61199	any
61440	 remote
61840	 computer
61199	__EVENT__
63270	

63280	and
63359	 then
63520	 we're
63680	 going
63760	 to
63840	 be
64000	 talking
64320	 about
63280	__EVENT__
64950	

64960	the
65119	 idea
65360	 of
65439	 moving
65680	 data
66159	 between
64960	__EVENT__
66710	

66720	containers
67840	 and
68240	 between
68720	 the
68880	 server
69360	 and
66720	__EVENT__
69590	

69600	containers
70560	 we
70720	 have
70880	 been
71119	 touching
71439	 on
71520	 that
69600	__EVENT__
71750	

71760	idea
72479	 we
72720	 used
73040	 already
73439	 volumes
73920	 which
74080	 is
71760	__EVENT__
74149	

74159	the
74320	 tool
74640	 that
74799	 i'm
74880	 going
75040	 to
75119	 be
74159	__EVENT__
75190	

75200	demonstrating
75840	 today
76720	 um
77439	 docker
77840	 volumes
75200	__EVENT__
78710	

78720	but
78880	 we
79040	 have
79280	 not
79600	 talked
79840	 about
80159	 one
80640	 flavor
78720	__EVENT__
81270	

81280	of
81840	 docker
82240	 volumes
83119	 that
83360	 is
83439	 the
83600	 idea
83920	 of
81280	__EVENT__
84310	

84320	named
84320	__EVENT__
85510	

85520	volumes
86080	 that
86240	 are
86479	 not
86720	 managed
87040	 kind
87200	 of
87280	 by
85520	__EVENT__
87510	

87520	you
87840	 i
88000	 manage
88320	 automatically
88880	 by
89040	 docker
89920	 so
87520	__EVENT__
90069	

90079	i'm
90159	 going
90240	 to
90400	 explain
90880	 that
91200	 in
91360	 in
91520	 a
91600	 bit
90079	__EVENT__
93190	

93200	so
93360	 let's
93600	 get
93840	 started
94560	 going
95040	 to
95360	 the
93200	__EVENT__
96469	

96479	folder
97040	 of
97280	 today's
97759	 meetup
98240	 which
98479	 is
98640	 number
96479	__EVENT__
98950	

98960	five
99280	 more
99600	 waves
100240	 more
100479	 ways
100799	 to
100880	 move
101119	 data
98960	__EVENT__
101910	

101920	so
102079	 let
102240	 me
102479	 expand
101920	__EVENT__
103590	

103600	actually
103920	 move
104079	 this
104320	 to
104479	 a
104640	 side
104960	 and
105200	 open
105600	 a
103600	__EVENT__
105749	

105759	little
106079	 terminal
106560	 here
105759	__EVENT__
108870	

108880	and
109040	 there
109200	 we
109439	 go
108880	__EVENT__
111429	

111439	let's
111840	 make
112000	 this
112240	 a
112320	 little
112479	 bigger
111439	__EVENT__
114069	

114079	and
114399	 this
114720	 little
115040	 bigger
115360	 too
114079	__EVENT__
116950	

116960	okay
116960	__EVENT__
117990	

118000	so
118000	__EVENT__
119190	

119200	um
119200	__EVENT__
120310	

120320	first
120320	__EVENT__
121270	

121280	you
121360	 know
121520	 everything
121840	 i'm
121920	 gonna
122079	 be
121280	__EVENT__
122230	

122240	demonstrating
122799	 today
122240	__EVENT__
123749	

123759	requires
123759	__EVENT__
124950	

124960	that
125200	 you
125759	 you
125920	 know
126159	 have
126399	 a
126479	 connection
127439	 via
124960	__EVENT__
127910	

127920	ssh
127920	__EVENT__
129190	

129200	between
129759	 your
130399	 local
130720	 computer
131440	 and
131840	 a
132000	 remote
129200	__EVENT__
132390	

132400	computer
133440	 in
133680	 here
134080	 i'm
134400	 working
134720	 with
132400	__EVENT__
134869	

134879	digital
135360	 ocean
135840	 droplets
134879	__EVENT__
137430	

137440	as
137599	 a
137760	 server
137440	__EVENT__
139030	

139040	so
139200	 that's
139520	 what
139680	 i'm
139840	 going
139920	 to
140000	 be
139040	__EVENT__
140229	

140239	demonstrating
141040	 so
141520	 how
141760	 you
142000	 create
142400	 that
140239	__EVENT__
142550	

142560	connection
143040	 via
143360	 ssh
144160	 i
144239	 think
144400	 i
142560	__EVENT__
144470	

144480	demonstrated
145120	 it
145360	 a
145440	 few
145680	 meetups
146080	 ago
146400	 but
144480	__EVENT__
146630	

146640	basically
147440	 there
147680	 are
147840	 a
148000	 couple
148160	 of
146640	__EVENT__
148309	

148319	resources
148800	 that
148879	 i'm
149040	 going
149120	 to
149440	 show
149680	 at
149760	 the
148319	__EVENT__
149910	

149920	very
150239	 end
150720	 and
150959	 also
151200	 this
151440	 link
151680	 here
152400	 if
152560	 you
149920	__EVENT__
152790	

152800	have
152959	 an
153120	 account
153440	 already
153920	 you
154080	 will
154319	 see
152800	__EVENT__
155589	

155599	something
156000	 like
156160	 this
156319	 so
156480	 let
156640	 me
156800	 show
156959	 you
155599	__EVENT__
157190	

157200	what
157360	 it
157440	 looks
157680	 like
157200	__EVENT__
158710	

158720	i
158959	 already
159120	 have
159280	 an
159360	 account
159680	 in
158720	__EVENT__
159750	

159760	digitalocean
160959	 and
161280	 in
161440	 the
161840	 account
162319	 security
159760	__EVENT__
163270	

163280	uh
163599	 you
163840	 have
