329	so
989	 hello
1380	 this
1620	 is
1650	 the
2399	 data
2580	 sensing
3000	 waiter
329	__EVENT__
3439	

3449	on
3659	 how
4440	 to
4770	 improve
5190	 the
5520	 way
5670	 we
5700	 manage
6060	 and
3449	__EVENT__
6349	

6359	use
6540	 data
6750	 and
7700	 today
8700	 is
9480	 the
9750	 first
9780	 meeting
6359	__EVENT__
10339	

10349	after
10590	 now
11280	 the
11400	 first
11730	 discussion
12059	 where
12509	 we
10349	__EVENT__
12530	

12540	kind
13049	 of
13080	 I
13530	 think
14460	 we
14549	 kept
14849	 work
15120	 to
15330	 agree
12540	__EVENT__
15650	

15660	that
16460	 that
17460	 we
17580	 are
17609	 all
17760	 happy
18000	 to
18240	 try
18480	 again
15660	__EVENT__
18769	

18779	of
18869	 improve
19680	 how
20039	 we
20070	 do
20279	 this
20490	 so
21529	 how
22529	 we
22590	 get
18779	__EVENT__
22910	

22920	there
23100	 it's
23369	 not
23519	 so
23760	 clear
23910	 but
24300	 I
24330	 think
24740	 you
22920	__EVENT__
25730	

25740	know
25859	 your
26010	 comments
26340	 in
26730	 the
26880	 collaborative
25740	__EVENT__
27380	

27390	documents
28140	 that
28349	 we
28500	 brought
28710	 last
28949	 time
29250	 did
27390	__EVENT__
29660	

29670	help
30060	 me
30240	 kind
30900	 of
30960	 lay
31109	 out
31140	 some
31590	 points
31830	 of
29670	__EVENT__
32150	

32160	your
32579	 what
32850	 are
33840	 the
34020	 requirements
34500	 that
35040	 we
32160	__EVENT__
35389	

35399	would
35610	 like
35910	 to
36149	 have
36450	 in
36960	 a
37170	 system
37620	 that
37649	 is
35399	__EVENT__
37910	

37920	better
38250	 than
38309	 what
38550	 we
38640	 have
38790	 right
38940	 now
39000	 so
39870	 in
37920	__EVENT__
40130	

40140	the
40170	 issue
40850	 associated
41850	 to
41940	 the
42059	 meetup
42239	 today
40140	__EVENT__
42650	

42660	which
42870	 is
43020	 the
43110	 data
43290	 science
43530	 in
43739	 greater
42660	__EVENT__
44030	

44040	issue
44370	 number
44850	 38
45480	 I
45809	 lay
46710	 out
46739	 seven
47280	 points
44040	__EVENT__
47690	

47700	that
47820	 I
47850	 came
48090	 up
48210	 with
48480	 and
49489	 if
50489	 you
50940	 can
51090	 think
47700	__EVENT__
51290	

51300	of
51510	 any
51949	 any
52949	 more
53250	 points
53550	 go
54449	 ahead
54750	 and
54930	 let
51300	__EVENT__
55340	

55350	me
55469	 know
55620	 you
55920	 don't
56039	 have
56129	 to
56280	 do
56340	 it
56430	 now
56579	 I'm
55350	__EVENT__
56840	

56850	just
57140	 pointing
58140	 you
58469	 to
58620	 that
58770	 resource
59129	 there
56850	__EVENT__
59439	

59449	so
60449	 I
60480	 think
60600	 that
60960	 a
61140	 good
61350	 system
61710	 to
61890	 manage
59449	__EVENT__
62029	

62039	our
62340	 data
62520	 are
62789	 good
63000	 for
63120	 example
63239	 allow
63629	 us
62039	__EVENT__
63830	

63840	to
64049	 control
64500	 the
64830	 permissions
65780	 for
66780	 different
63840	__EVENT__
67100	

67110	people
67409	 to
67920	 read
68159	 or
68400	 write
68430	 data
68850	 a
69299	 good
67110	__EVENT__
69830	

69840	support
70710	 version
71010	 control
71400	 ideally
72030	 with
69840	__EVENT__
72170	

72180	github
72689	 because
73049	 those
73350	 have
73530	 tools
73740	 that
73860	 we
72180	__EVENT__
73940	

73950	already
74100	 use
74580	 so
74790	 we
74880	 wouldn't
75570	 need
75750	 anything
73950	__EVENT__
77090	

77100	also
77970	 it
78119	 would
78240	 allow
78869	 us
78900	 to
79170	 hold
79380	 data
77100	__EVENT__
79700	

79710	online
79950	 but
80460	 also
80610	 be
80850	 able
81000	 to
81150	 kind
81330	 of
81479	 reach
79710	__EVENT__
81710	

81720	those
81990	 data
82259	 sets
82560	 locally
83369	 as
83460	 well
83490	 in
84090	 case
81720	__EVENT__
84350	

84360	you
84509	 know
84630	 we
84750	 don't
84869	 have
84960	 an
85710	 internet
84360	__EVENT__
86149	

86159	connection
86280	 or
86840	 whatever
88549	 also
89549	 to
89700	 kind
89850	 of
86159	__EVENT__
89929	

89939	avoid
90210	 downloading
90479	 data
90930	 all
91110	 the
91229	 time
91259	 and
89939	__EVENT__
91929	

91939	also
92939	 it
93210	 would
93329	 allow
93600	 to
94290	 ask
94860	 you
95220	 know
91939	__EVENT__
95510	

95520	access
96329	 data
96540	 says
96780	 dad
96990	 of
97290	 the
97890	 size
98130	 that
98400	 we
95520	__EVENT__
98450	

98460	normally
98579	 use
99180	 so
99990	 large
100350	 data
100650	 files
98460	__EVENT__
100700	

100710	sometimes
101299	 and
102299	 it
103020	 would
103110	 play
103320	 well
103560	 with
100710	__EVENT__
103700	

103710	our
104040	 -
104790	 because
105240	 those
105390	 are
105570	 the
105659	 tools
105899	 our
103710	__EVENT__
106190	

106200	team
106530	 works
107159	 with
107280	 mostly
107820	 our
108000	 it
108990	 would
109140	 be
106200	__EVENT__
109219	

109229	free
109560	 ideally
110070	 you're
110250	 mainly
110460	 low
110640	 costs
111180	 and
109229	__EVENT__
111350	

111360	you
111689	 can
111840	 implement
112110	 the
112380	 tools
112649	 that
112829	 we
113130	 are
111360	__EVENT__
113149	

113159	already
113490	 familiar
113700	 like
114090	 for
114630	 example
115070	 if
113159	__EVENT__
116060	

116070	later
116579	 you
117119	 come
117420	 up
117570	 with
117600	 ideas
118259	 feel
118950	 free
116070	__EVENT__
119149	

119159	to
119189	 put
119549	 them
119840	 on
120840	 this
121200	 issue
121740	 issue
122430	 38
123090	 the
119159	__EVENT__
123410	

123420	data
123600	 science
123930	 in
124140	 Quetta
124909	 so
125909	 what
126149	 I
126180	 you
123420	__EVENT__
126499	

126509	know
126540	 I
126659	 I
126840	 to
127110	 educate
127619	 myself
127799	 for
128369	 this
126509	__EVENT__
129070	

129080	meetup
130080	 I
130790	 explore
131790	 the
132090	 team
129080	__EVENT__
132600	

132610	package
133120	 which
133450	 is
133570	 one
133930	 of
134200	 the
134440	 potential
132610	__EVENT__
134820	

134830	many
135220	 ways
135510	 to
136510	 get
136990	 better
137170	 at
137470	 managing
137740	 and
134830	__EVENT__
138060	

138070	using
138100	 data
138480	 so
139480	 I
139840	 really
140230	 liked
140440	 it
140590	 it
140740	 kind
138070	__EVENT__
141000	

141010	of
141040	 is
141280	 one
141490	 of
141580	 those
141670	 things
141970	 that
142030	 they
142360	 just
141010	__EVENT__
142560	

142570	work
142780	 is
143080	 hosted
143920	 by
143950	 our
144400	 studio
144880	 and
142570	__EVENT__
145140	

145150	developed
145720	 by
145780	 a
145810	 someone
146200	 I
146230	 know
146500	 is
146830	 very
145150	__EVENT__
147120	

147130	good
147520	 developer
148050	 so
149050	 I
149320	 recorded
150070	 a
150220	 little
147130	__EVENT__
150360	

150370	demo
150760	 I
150970	 think
151570	 we'd
151660	 like
151690	 to
151840	 play
152080	 because
152470	 I
150370	__EVENT__
152700	

152710	think
152770	 I
152980	 will
153160	 keep
153310	 more
153640	 on
153850	 time
154180	 if
154510	 I
154690	 just
152710	__EVENT__
154890	

154900	play
155140	 a
155170	 few
157709	 before
158709	 I
158980	 show
159670	 you
159700	 that
159870	 do
160870	 we
154900	__EVENT__
160980	

160990	have
161200	 any
161400	 any
162400	 comments
162970	 or
163090	 questions
163150	 here
160990	__EVENT__
166280	

166290	maybe
167290	 just
167560	 to
167650	 confirm
167980	 this
168190	 is
168250	 an
168610	 option
166290	__EVENT__
169050	

169060	for
169090	 us
169300	 to
170160	 sort
171160	 of
171220	 access
171580	 and
172060	 store
172360	 data
169060	__EVENT__
172620	

172630	on
172750	 github
173470	 and
173700	 then
174700	 for
174880	 use
175000	 in
175150	 different
172630	__EVENT__
175380	

175390	projects
176790	 potential
177790	 action
178060	 one
178630	 of
178750	 the
175390	__EVENT__
178830	

178840	potential
179320	 options
179709	 to
180100	 access
180280	 data
180670	 across
178840	__EVENT__
181500	

181510	many
181810	 platforms
182260	 so
182739	 one
182980	 could
183250	 be
183400	 it
183640	 hub
181510	__EVENT__
183840	

183850	but
184090	 for
184510	 example
184570	 these
184959	 themes
185290	 package
183850	__EVENT__
185670	

185680	plays
185920	 well
186160	 would
186340	 also
186520	 be
186730	 the
186760	 zoo
187350	 with
185680	__EVENT__
188340	

188350	data
189160	 set
189700	 story
190150	 packages
190780	 so
191410	 it
