240	so
399	 welcome
799	 everyone
1280	 again
1599	 to
1760	 the
2000	 ds
240	__EVENT__
2310	

2320	incubator
2879	 this
3040	 is
3120	 the
3280	 last
3600	 meetup
4319	 of
4640	 the
2320	__EVENT__
4870	

4880	series
5440	 that
5680	 is
5759	 covering
6160	 the
6319	 book
6720	 what
4880	__EVENT__
6869	

6879	they
7040	 forgot
7359	 to
7520	 teach
7759	 you
7919	 about
8320	 r
6879	__EVENT__
9589	

9599	this
9840	 is
10320	 a
10719	 meetup
11120	 about
11440	 the
11679	 third
12080	 section
9599	__EVENT__
12470	

12480	of
12559	 the
12719	 book
12960	 which
13200	 is
13360	 called
14000	 all
14320	 is
12480	__EVENT__
14549	

14559	failed
14559	__EVENT__
15669	

15679	all
15839	 is
16080	 fail
16800	 and
17440	 i'm
17600	 gonna
17760	 be
17920	 focusing
18400	 on
15679	__EVENT__
18790	

18800	debugging
19439	 our
19600	 code
20240	 with
18800	__EVENT__
21189	

21199	specific
21840	 focus
22240	 on
22720	 on
22960	 working
23359	 with
23840	 um
21199	__EVENT__
24470	

24480	like
24880	 long
25119	 running
25439	 processes
26320	 and
26400	 this
26640	 is
24480	__EVENT__
26710	

26720	motivated
27279	 by
27599	 some
27760	 work
27920	 that
28080	 i'm
28160	 doing
26720	__EVENT__
28390	

28400	right
28640	 now
29359	 with
29599	 the
29679	 passtax
30240	 team
28400	__EVENT__
31589	

31599	when
31760	 sometimes
32160	 i
32239	 need
32399	 to
32480	 debug
32800	 some
33040	 code
31599	__EVENT__
33750	

33760	and
33920	 before
34239	 i
34320	 even
34480	 get
34640	 to
34800	 that
34960	 code
35200	 there
33760	__EVENT__
35350	

35360	is
35520	 very
35680	 long
35920	 process
36239	 that
36399	 i
36480	 need
36640	 to
37200	 run
35360	__EVENT__
38229	

38239	and
38480	 i've
38719	 learned
38960	 a
39040	 few
39280	 things
39520	 a
39600	 few
38239	__EVENT__
39830	

39840	tricks
