560	today
880	 the
1120	 ds
1360	 equator
1839	 continues
2480	 on
2560	 the
560	__EVENT__
2710	

2720	series
2720	__EVENT__
3750	

3760	about
3760	__EVENT__
4789	

4799	uh
5040	 working
5359	 with
5440	 the
5520	 terminal
4799	__EVENT__
7190	

7200	and
7279	 today
7600	 i
7680	 thought
7919	 of
8559	 presenting
9040	 a
9120	 use
7200	__EVENT__
9430	

9440	case
9440	__EVENT__
10470	

10480	showing
10880	 off
11120	 the
11280	 skills
11679	 that
11759	 we
11840	 have
10480	__EVENT__
11990	

12000	learned
12240	 so
12480	 far
13040	 um
13360	 which
13679	 are
13840	 not
14000	 many
14320	 but
12000	__EVENT__
14549	

14559	still
14880	 quite
15200	 useful
15839	 for
16000	 example
16480	 we
16640	 can
14559	__EVENT__
16790	

16800	use
16800	__EVENT__
18310	

18320	what
18480	 we
18640	 learned
19039	 to
19279	 customize
19920	 our
18320	__EVENT__
20630	

20640	computer
21119	 environment
21600	 our
21840	 terminal
22400	 and
20640	__EVENT__
22550	

22560	then
22720	 reuse
23279	 that
23519	 environment
24080	 for
24240	 example
22560	__EVENT__
24630	

24640	in
24880	 our
25039	 studio
25359	 cloud
25680	 project
26080	 or
26240	 any
26480	 other
24640	__EVENT__
26790	

26800	computer
26800	__EVENT__
27910	

27920	and
28160	 i
28640	 unfortunately
29279	 you
29439	 know
29519	 i
29599	 have
29920	 lost
27920	__EVENT__
30390	

30400	uh
31119	 my
31519	 my
30400	__EVENT__
32950	

32960	system
33440	 many
33680	 times
34239	 and
34559	 uh
34800	 having
32960	__EVENT__
35830	

35840	saved
36559	 my
36800	 configurations
38239	 allowed
38719	 me
38960	 to
35840	__EVENT__
39110	

39120	recover
39920	 uh
40239	 in
39120	__EVENT__
41190	

41200	less
41360	 than
41600	 a
41680	 day
41920	 you
42000	 know
42480	 so
42719	 that
42960	 was
44000	 um
41200	__EVENT__
44470	

44480	it
44640	 was
44800	 very
44960	 important
45280	 for
45440	 me
45600	 to
45760	 know
45920	 how
44480	__EVENT__
46069	

46079	to
46239	 do
46399	 the
46559	 kind
46800	 of
46960	 thing
47200	 that
47440	 i'm
47600	 gonna
46079	__EVENT__
47990	

48000	be
48239	 showing
48640	 today
49120	 basically
49600	 you
49680	 know
49840	 once
48000	__EVENT__
50150	

50160	you
50320	 have
50719	 your
50960	 computer
51360	 set
51520	 up
51680	 the
51760	 way
50160	__EVENT__
51910	

51920	you
52079	 like
51920	__EVENT__
53029	

53039	uh
53360	 how
53680	 can
53920	 you
54239	 save
54960	 those
55199	 configurations
53039	__EVENT__
56150	

56160	and
56320	 then
56480	 how
56719	 can
56879	 you
57039	 reuse
57520	 them
56160	__EVENT__
57910	

57920	elsewhere
57920	__EVENT__
59830	

59840	so
60399	 in
60480	 this
60719	 i
60800	 have
60879	 to
61039	 also
61280	 thank
61680	 linda
59840	__EVENT__
62069	

62079	because
62640	 the
62879	 idea
63359	 comes
63680	 from
64000	 interactions
62079	__EVENT__
64549	

64559	with
64799	 her
65199	 where
65439	 we
65600	 were
65920	 setting
66240	 up
66400	 on
66560	 our
64559	__EVENT__
66630	

66640	studio
67040	 cloud
67280	 project
67760	 which
68000	 are
68159	 usually
66640	__EVENT__
68550	

68560	ephemeral
68560	__EVENT__
70310	

70320	but
70720	 um
70320	__EVENT__
71670	

71680	we
71920	 decided
72320	 to
72479	 try
72960	 make
73439	 that
73680	 environment
71680	__EVENT__
74469	

74479	as
74640	 close
75040	 as
74479	__EVENT__
75910	

75920	the
76080	 environment
76560	 that
76720	 you
76799	 know
76960	 we
77119	 have
77439	 in
75920	__EVENT__
77590	

77600	our
77759	 local
78159	 computer
78560	 so
78720	 the
79040	 inspirations
77600	__EVENT__
79670	

79680	the
79840	 expression
80320	 comes
80560	 from
80720	 there
79680	__EVENT__
81910	

81920	uh
82240	 so
82400	 the
82479	 skills
82880	 just
83040	 to
83119	 review
83439	 very
81920	__EVENT__
83670	

83680	quickly
84159	 where
84560	 skills
84880	 to
85040	 navigate
86000	 our
83680	__EVENT__
86230	

86240	file
86560	 system
87200	 and
87360	 to
87680	 edit
88000	 our
88240	 file
88479	 system
86240	__EVENT__
88870	

88880	to
88960	 do
89119	 things
89439	 like
89840	 uh
90159	 like
90400	 moving
90720	 around
88880	__EVENT__
91109	

91119	our
91280	 file
91439	 system
91840	 and
91920	 then
92079	 copying
92479	 files
91119	__EVENT__
92710	

92720	from
92880	 one
93040	 place
93200	 to
93360	 the
93520	 other
93920	 removing
92720	__EVENT__
94469	

94479	files
95200	 and
95280	 then
95439	 we
95600	 also
95840	 touch
96240	 on
96400	 the
96560	 idea
94479	__EVENT__
96870	

96880	of
97040	 dot
97280	 files
97600	 which
97840	 is
98159	 you
98240	 know
98640	 the
98880	 files
96880	__EVENT__
99190	

99200	that
100240	 store
99200	__EVENT__
101190	

101200	the
101360	 configurations
102000	 for
102159	 your
102240	 system
103040	 and
101200	__EVENT__
103190	

103200	we
103360	 also
103600	 touch
103920	 on
104079	 the
104159	 idea
104560	 of
104720	 aliases
103200	__EVENT__
105350	

105360	which
105520	 is
105680	 a
105840	 simple
106320	 way
106720	 of
106960	 writing
107280	 your
105360	__EVENT__
107510	

107520	own
108079	 computer
108560	 programs
109040	 basically
109600	 on
109680	 the
107520	__EVENT__
109830	

109840	terminal
109840	__EVENT__
111190	

111200	so
111360	 we're
111520	 going
111680	 to
111759	 put
112000	 all
112159	 of
112240	 that
111200	__EVENT__
112389	

112399	together
112960	 into
113200	 this
113439	 use
113680	 case
112399	__EVENT__
114550	

114560	so
114799	 let's
115280	 jump
115759	 to
114560	__EVENT__
116709	

116719	um
116719	__EVENT__
117590	

117600	today's
118640	 lesson
119040	 so
119200	 for
119360	 that
119600	 i'm
119759	 gonna
120000	 go
117600	__EVENT__
120389	

120399	to
120640	 my
120799	 terminal
121600	 uh
120399	__EVENT__
122469	

122479	and
122719	 i'm
122880	 gonna
123439	 spin
123759	 a
123920	 docker
122479	__EVENT__
124950	

124960	container
125520	 you
125680	 don't
125840	 have
126000	 to
126159	 do
126320	 this
126640	 if
124960	__EVENT__
126709	

126719	you
126799	 don't
126960	 use
127200	 docker
127600	 but
128000	 if
128239	 you
128399	 do
128800	 i
126719	__EVENT__
128949	

128959	want
129119	 to
129200	 reproduce
129679	 my
129920	 computer
128959	__EVENT__
130309	

130319	environment
130720	 exactly
131200	 then
131520	 this
132000	 docker
130319	__EVENT__
133190	

133200	container
133680	 has
133920	 everything
134239	 you
134400	 need
135120	 so
133200	__EVENT__
135350	

135360	that
135920	 now
136319	 you
136400	 know
136640	 this
137040	 little
137680	 computer
135360	__EVENT__
138309	

138319	that
138560	 docker
138959	 created
139280	 for
139440	 me
139760	 is
140000	 waiting
138319	__EVENT__
140309	

140319	for
140480	 me
140720	 to
141040	 start
141440	 it
141680	 in
140319	__EVENT__
142390	

142400	the
142800	 web
143040	 browser
143440	 localhost
142400	__EVENT__
144790	

144800	our
145040	 studio
145840	 is
146080	 the
146480	 username
147120	 and
147200	 the
144800	__EVENT__
147350	

147360	password
147760	 is
147920	 just
148080	 one
148400	 two
148560	 three
147360	__EVENT__
150550	

150560	so
150800	 now
151120	 i
151280	 should
151440	 be
151840	 entering
152640	 an
152879	 art
150560	__EVENT__
153030	

153040	studio
153360	 environment
153920	 with
154239	 a
154400	 pretty
154640	 basic
153040	__EVENT__
155030	

155040	terminal
155920	 so
156080	 we're
156319	 going
156400	 to
156480	 explore
156879	 that
155040	__EVENT__
157110	

157120	in
157280	 a
157360	 moment
157120	__EVENT__
158869	

158879	so
159120	 i'm
159280	 going
159360	 to
159519	 also
159840	 go
160080	 to
160239	 the
160400	 project
158879	__EVENT__
161670	

161680	folder
162319	 ds
162720	 terminal
163519	 and
163760	 click
164080	 on
164160	 the
164239	 air
161680	__EVENT__
164390	

164400	studio
164720	 project
165120	 there
165519	 to
166160	 make
166400	 this
166800	 here
164400	__EVENT__
167110	

167120	on
167200	 the
167280	 top
167599	 right
167120	__EVENT__
169350	

169360	the
169599	 project
170160	 where
170480	 i
170640	 want
171040	 to
171200	 be
169360	__EVENT__
172070	

172080	um
172400	 the
172640	 only
172879	 thing
173120	 i
173200	 need
173440	 from
173599	 that
172080	__EVENT__
173830	

173840	project
174239	 really
174640	 is
175360	 um
175920	 a
176080	 guide
176400	 for
176560	 myself
173840	__EVENT__
177190	

177200	to
177840	 remember
178319	 what
178480	 i
178560	 wanted
178800	 to
178879	 show
179120	 you
179280	 so
177200	__EVENT__
179350	

179360	i'm
179519	 gonna
179360	__EVENT__
180550	

180560	go
180720	 to
180879	 the
181040	 file
181360	 that
181519	 hosts
182159	 today's
182640	 lesson
180560	__EVENT__
183270	

183280	and
184080	 um
183280	__EVENT__
185430	

185440	show
185760	 it
186239	 here
186720	 on
186879	 the
185440	__EVENT__
187670	

187680	viewer
188319	 so
188480	 i'm
188560	 going
188640	 to
188800	 need
189040	 this
189280	 file
187680	__EVENT__
189509	

189519	with
190080	 shift
190319	 ctrl
190800	 k
189519	__EVENT__
191750	

191760	in
191920	 a
192000	 moment
192159	 it's
192319	 going
192400	 to
192640	 appear
193040	 here
191760	__EVENT__
194149	

194159	and
194400	 that's
194720	 going
194800	 to
194879	 be
195120	 my
195360	 guide
195840	 so
196159	 let's
194159	__EVENT__
196309	

196319	make
196560	 this
197200	 pretty
197519	 small
196319	__EVENT__
199030	

199040	maximize
199760	 this
200480	 vertically
201120	 and
201280	 the
201360	 same
199040	__EVENT__
201670	

201680	thing
202080	 here
202800	 so
202959	 now
203120	 i'm
203280	 going
203360	 to
203440	 go
203599	 to
203680	 the
201680	__EVENT__
203830	

203840	terminal
203840	__EVENT__
205430	

205440	and
206000	 uh
205440	__EVENT__
207030	

207040	i'm
207120	 going
207280	 to
207360	 clear
207680	 with
207920	 ctrl
208400	 l
207040	__EVENT__
209190	

209200	or
209440	 with
209599	 the
209760	 word
210480	 clear
211280	 that's
211519	 the
211599	 same
209200	__EVENT__
211830	

211840	thing
212560	 so
212720	 the
212879	 very
213040	 first
213200	 thing
213360	 i
213440	 want
213599	 to
211840	__EVENT__
213750	

213760	do
214080	 is
214799	 explore
215440	 the
213760	__EVENT__
216630	

216640	environment
217120	 in
217200	 which
217440	 you
217760	 i
218000	 am
218319	 so
218560	 let's
216640	__EVENT__
218710	

218720	pretend
219120	 that
219200	 this
219360	 is
219519	 my
219680	 local
220000	 computer
218720	__EVENT__
220710	

220720	so
220879	 i'm
220959	 going
221040	 to
221120	 have
221360	 a
221440	 quick
221680	 look
222080	 at
222239	 the
220720	__EVENT__
222309	

222319	configuration
223040	 files
223280	 that
223519	 i
223760	 already
224319	 have
222319	__EVENT__
224630	

224640	in
224720	 my
