829	okay
1829	 thank
2190	 you
2250	 again
2370	 then
2790	 for
3030	 joining
3360	 me
829	__EVENT__
3470	

3480	in
3780	 this
4140	 edition
4470	 of
4920	 the
5069	 data
5279	 science
3480	__EVENT__
5510	

5520	innovator
6270	 I
6569	 change
7529	 the
7740	 title
8429	 of
8599	 this
5520	__EVENT__
10570	

10580	session
12110	 to
13110	 make
13290	 it
13440	 even
13650	 kind
14190	 of
14219	 higher
10580	__EVENT__
14390	

14400	level
15470	 because
16470	 I
16590	 learned
16890	 of
18170	 some
19170	 very
14400	__EVENT__
20029	

20039	good
20160	 documentation
21500	 about
22500	 the
22830	 topic
23130	 I
20039	__EVENT__
23179	

23189	wanted
23460	 kind
23580	 of
23640	 address
24029	 and
24300	 better
24750	 than
23189	__EVENT__
24890	

24900	the
24990	 one
25140	 that
25170	 I
25320	 thought
25470	 you
25740	 knew
25830	 so
25980	 if
24900	__EVENT__
26390	

26400	you
26550	 saw
26730	 some
26939	 change
27240	 in
27420	 the
27510	 title
27960	 it's
26400	__EVENT__
28609	

28619	expected
29550	 and
30000	 now
30240	 this
30689	 session
30929	 is
31080	 called
28619	__EVENT__
31250	

31260	avoid
31679	 hidden
32070	 argument
32700	 I
32940	 think
33270	 it's
33630	 a
31260	__EVENT__
33680	

33690	kind
33899	 of
33989	 more
34170	 general
34649	 principle
35370	 than
36120	 the
33690	__EVENT__
36319	

36329	one
38510	 that
39510	 I
39540	 wrote
39719	 before
39870	 it
40260	 was
40410	 about
36329	__EVENT__
40639	

40649	basically
41399	 writing
41910	 pure
42270	 functions
42899	 I
43559	 think
40649	__EVENT__
44090	

44100	this
44219	 is
44340	 more
44550	 an
44670	 evocative
45480	 and
46110	 I
46800	 hope
44100	__EVENT__
47000	

47010	that
47160	 examples
47670	 will
48770	 we've
49770	 relate
50070	 to
50340	 our
47010	__EVENT__
50779	

50789	work
51710	 so
52710	 the
54110	 material
55110	 I'm
55340	 I'm
56340	 showing
57000	 or
50789	__EVENT__
57260	

57270	the
57469	 yeah
58469	 mostly
58800	 most
59219	 of
59309	 the
59399	 text
59730	 I'm
57270	__EVENT__
59810	

59820	showing
60180	 here
60359	 comes
60660	 from
60960	 a
61760	 book
62760	 an
63449	 open
59820	__EVENT__
63770	

63780	source
64019	 book
64290	 that
64559	 is
64619	 called
64799	 the
65010	 tidy
63780	__EVENT__
65329	

65339	verse
65810	 principles
67159	 it
68159	 is
68220	 the
68460	 Tolliver's
65339	__EVENT__
68929	

68939	design
69750	 guide
70490	 and
71490	 it
71610	 has
71760	 a
72060	 bunch
72420	 of
68939	__EVENT__
72620	

72630	really
72869	 cool
72960	 and
73680	 nicely
74100	 written
74630	 pieces
75630	 of
72630	__EVENT__
75740	

75750	advice
75930	 that
76740	 I
77070	 use
77250	 myself
77430	 and
78000	 I'm
78090	 still
75750	__EVENT__
78320	

78330	discovering
78600	 new
78990	 things
79020	 I've
79560	 learned
79830	 a
78330	__EVENT__
79940	

79950	lot
79979	 writing
80939	 this
81060	 presentation
81689	 today
82520	 so
79950	__EVENT__
83510	

83520	I've
84210	 seen
84570	 a
85080	 very
85950	 common
86640	 pattern
86880	 in
87330	 two
83520	__EVENT__
87649	
